18.57377,6.641048
0.6879177,1.799169
0.7143764,1.878543
0.661459,1.957918
0.5027084,2.196044
0.5027084,2.487085
0.4233341,2.778128
0.2910423,3.016253
0.2910423,3.492503
0.1058331,3.757087
-2.645874E-02,3.757087
-0.4233341,3.439587
-0.767292,3.016253
-0.873127,2.910419
-0.8995838,2.513544
-1.190626,2.222502
-1.402294,1.825626
-1.534586,1.534585
-1.693335,1.693335
-1.693335,1.852085
-1.561043,2.09021
-1.45521,2.328336
-1.45521,2.487085
-1.243544,2.778128
-1.164167,2.963336
-0.9260426,3.254378
-0.6350002,3.54542
-0.5556259,3.651254
-0.5820847,3.757087
-0.5820847,3.862921
-0.5556259,4.02167
-0.3968754,4.233337
-0.2910423,4.312713
-0.211668,4.577296
-0.1322918,4.709588
-0.1852093,4.84188
0,5.15938
0.4497929,6.006047
0.8995838,6.746881
0.9260426,6.905632
1.084793,7.223132
1.375835,7.514174
1.402292,7.646465
1.561043,7.672924
1.719793,7.805216
1.428751,7.778757
1.402292,8.175632
1.428751,8.3873
1.534584,8.678342
1.693335,8.86355
1.746252,9.022301
1.878544,9.101676
2.09021,9.128134
2.301878,9.286884
2.460627,9.445635
2.72521,9.657301
2.804586,9.789593
2.672295,9.816051
2.487085,9.84251
1.878544,9.84251
1.534584,9.895426
0.8995838,9.895426
-1.137711,9.895426
-3.307295,9.895426
-5.715006,9.921885
-6.61459,9.895426
-7.381883,9.895426
-8.122717,9.84251
-8.810634,9.816051
-8.704801,6.985006
-8.598967,3.360211
-8.572509,2.328336
-8.572509,2.169585
-8.651884,1.878543
-8.625425,1.719793
-8.784176,1.217084
-8.784176,1.084793
-8.54605,0.7143755
-8.493134,0.4762502
-8.572509,0.1058331
-8.598967,-0.1058335
-8.493134,-0.1852088
-8.334383,-0.3968754
-8.202091,-0.2910423
-7.963966,-0.2645836
-7.699383,-0.3968754
-7.461258,-0.3175006
-7.117299,-0.2381253
-6.799799,-0.1852088
-6.45584,-7.937527E-02
-6.29709,5.291653E-02
-6.191257,0.1058331
-5.926673,5.291653E-02
-5.794381,0.2116666
-5.529798,0.2645836
-5.344589,0.2381248
-5.132922,0.3704166
-4.815422,0.5027084
-4.630213,0.5027084
-4.286255,0.3439584
-4.074588,0.1587501
-3.836462,2.645826E-02
-3.757088,7.937479E-02
-3.651254,-2.645874E-02
-3.571878,-0.1587505
-3.38667,-0.1587505
-3.122087,-0.2645836
-3.06917,-0.2910423
-3.333754,-7.937527E-02
-3.175003,-0.1322918
-3.016253,-0.1322918
-2.883962,-0.2381253
-2.963336,-0.3175006
-2.698752,-0.2645836
-2.513544,-0.1587505
-2.143127,-0.2645836
-1.878544,0
-2.037294,-7.937527E-02
-2.169586,-0.1587505
-2.222502,5.291653E-02
-2.09021,7.937479E-02
-2.037294,0.2116666
-1.825626,0.2645836
-1.666878,0.1322918
-1.508127,0.2910419
-1.243544,0.2381248
-1.084793,0.1587501
-1.031876,7.937479E-02
-0.9525013,0.2116666
-0.7937508,0.1852083
-0.7408352,0.1322918
-0.5291672,0.1852083
-0.2645836,0.1058331
-0.1322918,2.645826E-02
